,sim_id,W01,AVE_p0,VE_p0,seed,scan_dict
0,7773,0.02848035868435802,4.2,4.2,2025,23032022_W01_AVEp0_VEp0_7773
0,7774,0.02848035868435802,4.2,4.2,2026,23032022_W01_AVEp0_VEp0_7774
0,7775,0.02848035868435802,4.2,4.2,2027,23032022_W01_AVEp0_VEp0_7775
0,7776,0.04328761281083059,3.2,3.2,2022,23032022_W01_AVEp0_VEp0_7776
0,7777,0.04328761281083059,3.2,3.2,2023,23032022_W01_AVEp0_VEp0_7777
0,7778,0.04328761281083059,3.2,3.2,2024,23032022_W01_AVEp0_VEp0_7778
0,7779,0.04328761281083059,3.2,3.2,2025,23032022_W01_AVEp0_VEp0_7779
0,7780,0.04328761281083059,3.2,3.2,2026,23032022_W01_AVEp0_VEp0_7780
0,7781,0.04328761281083059,3.2,3.2,2027,23032022_W01_AVEp0_VEp0_7781
0,7782,0.04328761281083059,3.2,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_7782
0,7783,0.04328761281083059,3.2,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_7783
0,7784,0.04328761281083059,3.2,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_7784
0,7785,0.04328761281083059,3.2,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_7785
0,7786,0.04328761281083059,3.2,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_7786
0,7787,0.04328761281083059,3.2,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_7787
0,7788,0.04328761281083059,3.2,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_7788
0,7789,0.04328761281083059,3.2,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_7789
0,7790,0.04328761281083059,3.2,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_7790
0,7791,0.04328761281083059,3.2,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_7791
0,7792,0.04328761281083059,3.2,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_7792
0,7793,0.04328761281083059,3.2,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_7793
0,7794,0.04328761281083059,3.2,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_7794
0,7795,0.04328761281083059,3.2,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_7795
0,7796,0.04328761281083059,3.2,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_7796
0,7797,0.04328761281083059,3.2,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_7797
0,7798,0.04328761281083059,3.2,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_7798
0,7799,0.04328761281083059,3.2,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_7799
0,7800,0.04328761281083059,3.2,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_7800
0,7801,0.04328761281083059,3.2,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_7801
0,7802,0.04328761281083059,3.2,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_7802
0,7803,0.04328761281083059,3.2,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_7803
0,7804,0.04328761281083059,3.2,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_7804
0,7805,0.04328761281083059,3.2,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_7805
0,7806,0.04328761281083059,3.2,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_7806
0,7807,0.04328761281083059,3.2,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_7807
0,7808,0.04328761281083059,3.2,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_7808
0,7809,0.04328761281083059,3.2,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_7809
0,7810,0.04328761281083059,3.2,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_7810
0,7811,0.04328761281083059,3.2,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_7811
0,7812,0.04328761281083059,3.2,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_7812
0,7813,0.04328761281083059,3.2,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_7813
0,7814,0.04328761281083059,3.2,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_7814
0,7815,0.04328761281083059,3.2,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_7815
0,7816,0.04328761281083059,3.2,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_7816
0,7817,0.04328761281083059,3.2,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_7817
0,7818,0.04328761281083059,3.2,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_7818
0,7819,0.04328761281083059,3.2,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_7819
0,7820,0.04328761281083059,3.2,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_7820
0,7821,0.04328761281083059,3.2,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_7821
0,7822,0.04328761281083059,3.2,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_7822
0,7823,0.04328761281083059,3.2,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_7823
0,7824,0.04328761281083059,3.2,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_7824
0,7825,0.04328761281083059,3.2,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_7825
0,7826,0.04328761281083059,3.2,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_7826
0,7827,0.04328761281083059,3.2,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_7827
0,7828,0.04328761281083059,3.2,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_7828
0,7829,0.04328761281083059,3.2,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_7829
0,7830,0.04328761281083059,3.2,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_7830
0,7831,0.04328761281083059,3.2,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_7831
0,7832,0.04328761281083059,3.2,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_7832
0,7833,0.04328761281083059,3.2,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_7833
0,7834,0.04328761281083059,3.2,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_7834
0,7835,0.04328761281083059,3.2,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_7835
0,7836,0.04328761281083059,3.2,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_7836
0,7837,0.04328761281083059,3.2,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_7837
0,7838,0.04328761281083059,3.2,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_7838
0,7839,0.04328761281083059,3.2,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_7839
0,7840,0.04328761281083059,3.2,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_7840
0,7841,0.04328761281083059,3.2,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_7841
0,7842,0.04328761281083059,3.2,4.2,2022,23032022_W01_AVEp0_VEp0_7842
0,7843,0.04328761281083059,3.2,4.2,2023,23032022_W01_AVEp0_VEp0_7843
0,7844,0.04328761281083059,3.2,4.2,2024,23032022_W01_AVEp0_VEp0_7844
0,7845,0.04328761281083059,3.2,4.2,2025,23032022_W01_AVEp0_VEp0_7845
0,7846,0.04328761281083059,3.2,4.2,2026,23032022_W01_AVEp0_VEp0_7846
0,7847,0.04328761281083059,3.2,4.2,2027,23032022_W01_AVEp0_VEp0_7847
0,7848,0.04328761281083059,3.290909090909091,3.2,2022,23032022_W01_AVEp0_VEp0_7848
0,7849,0.04328761281083059,3.290909090909091,3.2,2023,23032022_W01_AVEp0_VEp0_7849
0,7850,0.04328761281083059,3.290909090909091,3.2,2024,23032022_W01_AVEp0_VEp0_7850
0,7851,0.04328761281083059,3.290909090909091,3.2,2025,23032022_W01_AVEp0_VEp0_7851
0,7852,0.04328761281083059,3.290909090909091,3.2,2026,23032022_W01_AVEp0_VEp0_7852
0,7853,0.04328761281083059,3.290909090909091,3.2,2027,23032022_W01_AVEp0_VEp0_7853
0,7854,0.04328761281083059,3.290909090909091,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_7854
0,7855,0.04328761281083059,3.290909090909091,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_7855
0,7856,0.04328761281083059,3.290909090909091,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_7856
0,7857,0.04328761281083059,3.290909090909091,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_7857
0,7858,0.04328761281083059,3.290909090909091,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_7858
0,7859,0.04328761281083059,3.290909090909091,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_7859
0,7860,0.04328761281083059,3.290909090909091,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_7860
0,7861,0.04328761281083059,3.290909090909091,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_7861
0,7862,0.04328761281083059,3.290909090909091,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_7862
0,7863,0.04328761281083059,3.290909090909091,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_7863
0,7864,0.04328761281083059,3.290909090909091,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_7864
0,7865,0.04328761281083059,3.290909090909091,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_7865
0,7866,0.04328761281083059,3.290909090909091,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_7866
0,7867,0.04328761281083059,3.290909090909091,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_7867
0,7868,0.04328761281083059,3.290909090909091,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_7868
0,7869,0.04328761281083059,3.290909090909091,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_7869
0,7870,0.04328761281083059,3.290909090909091,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_7870
0,7871,0.04328761281083059,3.290909090909091,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_7871
0,7872,0.04328761281083059,3.290909090909091,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_7872
0,7873,0.04328761281083059,3.290909090909091,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_7873
0,7874,0.04328761281083059,3.290909090909091,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_7874
0,7875,0.04328761281083059,3.290909090909091,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_7875
0,7876,0.04328761281083059,3.290909090909091,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_7876
0,7877,0.04328761281083059,3.290909090909091,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_7877
0,7878,0.04328761281083059,3.290909090909091,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_7878
0,7879,0.04328761281083059,3.290909090909091,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_7879
0,7880,0.04328761281083059,3.290909090909091,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_7880
0,7881,0.04328761281083059,3.290909090909091,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_7881
0,7882,0.04328761281083059,3.290909090909091,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_7882
0,7883,0.04328761281083059,3.290909090909091,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_7883
0,7884,0.04328761281083059,3.290909090909091,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_7884
0,7885,0.04328761281083059,3.290909090909091,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_7885
0,7886,0.04328761281083059,3.290909090909091,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_7886
0,7887,0.04328761281083059,3.290909090909091,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_7887
0,7888,0.04328761281083059,3.290909090909091,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_7888
0,7889,0.04328761281083059,3.290909090909091,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_7889
0,7890,0.04328761281083059,3.290909090909091,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_7890
0,7891,0.04328761281083059,3.290909090909091,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_7891
0,7892,0.04328761281083059,3.290909090909091,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_7892
0,7893,0.04328761281083059,3.290909090909091,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_7893
0,7894,0.04328761281083059,3.290909090909091,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_7894
0,7895,0.04328761281083059,3.290909090909091,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_7895
0,7896,0.04328761281083059,3.290909090909091,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_7896
0,7897,0.04328761281083059,3.290909090909091,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_7897
0,7898,0.04328761281083059,3.290909090909091,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_7898
0,7899,0.04328761281083059,3.290909090909091,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_7899
0,7900,0.04328761281083059,3.290909090909091,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_7900
0,7901,0.04328761281083059,3.290909090909091,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_7901
0,7902,0.04328761281083059,3.290909090909091,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_7902
0,7903,0.04328761281083059,3.290909090909091,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_7903
0,7904,0.04328761281083059,3.290909090909091,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_7904
0,7905,0.04328761281083059,3.290909090909091,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_7905
0,7906,0.04328761281083059,3.290909090909091,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_7906
0,7907,0.04328761281083059,3.290909090909091,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_7907
0,7908,0.04328761281083059,3.290909090909091,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_7908
0,7909,0.04328761281083059,3.290909090909091,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_7909
0,7910,0.04328761281083059,3.290909090909091,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_7910
0,7911,0.04328761281083059,3.290909090909091,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_7911
0,7912,0.04328761281083059,3.290909090909091,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_7912
0,7913,0.04328761281083059,3.290909090909091,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_7913
0,7914,0.04328761281083059,3.290909090909091,4.2,2022,23032022_W01_AVEp0_VEp0_7914
0,7915,0.04328761281083059,3.290909090909091,4.2,2023,23032022_W01_AVEp0_VEp0_7915
0,7916,0.04328761281083059,3.290909090909091,4.2,2024,23032022_W01_AVEp0_VEp0_7916
0,7917,0.04328761281083059,3.290909090909091,4.2,2025,23032022_W01_AVEp0_VEp0_7917
0,7918,0.04328761281083059,3.290909090909091,4.2,2026,23032022_W01_AVEp0_VEp0_7918
0,7919,0.04328761281083059,3.290909090909091,4.2,2027,23032022_W01_AVEp0_VEp0_7919
0,7920,0.04328761281083059,3.381818181818182,3.2,2022,23032022_W01_AVEp0_VEp0_7920
0,7921,0.04328761281083059,3.381818181818182,3.2,2023,23032022_W01_AVEp0_VEp0_7921
0,7922,0.04328761281083059,3.381818181818182,3.2,2024,23032022_W01_AVEp0_VEp0_7922
0,7923,0.04328761281083059,3.381818181818182,3.2,2025,23032022_W01_AVEp0_VEp0_7923
0,7924,0.04328761281083059,3.381818181818182,3.2,2026,23032022_W01_AVEp0_VEp0_7924
0,7925,0.04328761281083059,3.381818181818182,3.2,2027,23032022_W01_AVEp0_VEp0_7925
0,7926,0.04328761281083059,3.381818181818182,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_7926
0,7927,0.04328761281083059,3.381818181818182,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_7927
0,7928,0.04328761281083059,3.381818181818182,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_7928
0,7929,0.04328761281083059,3.381818181818182,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_7929
0,7930,0.04328761281083059,3.381818181818182,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_7930
0,7931,0.04328761281083059,3.381818181818182,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_7931
0,7932,0.04328761281083059,3.381818181818182,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_7932
0,7933,0.04328761281083059,3.381818181818182,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_7933
0,7934,0.04328761281083059,3.381818181818182,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_7934
0,7935,0.04328761281083059,3.381818181818182,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_7935
0,7936,0.04328761281083059,3.381818181818182,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_7936
0,7937,0.04328761281083059,3.381818181818182,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_7937
0,7938,0.04328761281083059,3.381818181818182,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_7938
0,7939,0.04328761281083059,3.381818181818182,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_7939
0,7940,0.04328761281083059,3.381818181818182,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_7940
0,7941,0.04328761281083059,3.381818181818182,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_7941
0,7942,0.04328761281083059,3.381818181818182,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_7942
0,7943,0.04328761281083059,3.381818181818182,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_7943
0,7944,0.04328761281083059,3.381818181818182,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_7944
0,7945,0.04328761281083059,3.381818181818182,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_7945
0,7946,0.04328761281083059,3.381818181818182,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_7946
0,7947,0.04328761281083059,3.381818181818182,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_7947
0,7948,0.04328761281083059,3.381818181818182,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_7948
0,7949,0.04328761281083059,3.381818181818182,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_7949
0,7950,0.04328761281083059,3.381818181818182,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_7950
0,7951,0.04328761281083059,3.381818181818182,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_7951
0,7952,0.04328761281083059,3.381818181818182,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_7952
0,7953,0.04328761281083059,3.381818181818182,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_7953
0,7954,0.04328761281083059,3.381818181818182,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_7954
0,7955,0.04328761281083059,3.381818181818182,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_7955
0,7956,0.04328761281083059,3.381818181818182,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_7956
0,7957,0.04328761281083059,3.381818181818182,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_7957
0,7958,0.04328761281083059,3.381818181818182,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_7958
0,7959,0.04328761281083059,3.381818181818182,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_7959
0,7960,0.04328761281083059,3.381818181818182,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_7960
0,7961,0.04328761281083059,3.381818181818182,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_7961
0,7962,0.04328761281083059,3.381818181818182,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_7962
0,7963,0.04328761281083059,3.381818181818182,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_7963
0,7964,0.04328761281083059,3.381818181818182,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_7964
0,7965,0.04328761281083059,3.381818181818182,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_7965
0,7966,0.04328761281083059,3.381818181818182,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_7966
0,7967,0.04328761281083059,3.381818181818182,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_7967
0,7968,0.04328761281083059,3.381818181818182,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_7968
0,7969,0.04328761281083059,3.381818181818182,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_7969
0,7970,0.04328761281083059,3.381818181818182,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_7970
0,7971,0.04328761281083059,3.381818181818182,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_7971
0,7972,0.04328761281083059,3.381818181818182,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_7972
0,7973,0.04328761281083059,3.381818181818182,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_7973
0,7974,0.04328761281083059,3.381818181818182,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_7974
0,7975,0.04328761281083059,3.381818181818182,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_7975
0,7976,0.04328761281083059,3.381818181818182,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_7976
0,7977,0.04328761281083059,3.381818181818182,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_7977
0,7978,0.04328761281083059,3.381818181818182,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_7978
0,7979,0.04328761281083059,3.381818181818182,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_7979
0,7980,0.04328761281083059,3.381818181818182,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_7980
0,7981,0.04328761281083059,3.381818181818182,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_7981
0,7982,0.04328761281083059,3.381818181818182,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_7982
0,7983,0.04328761281083059,3.381818181818182,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_7983
0,7984,0.04328761281083059,3.381818181818182,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_7984
0,7985,0.04328761281083059,3.381818181818182,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_7985
0,7986,0.04328761281083059,3.381818181818182,4.2,2022,23032022_W01_AVEp0_VEp0_7986
0,7987,0.04328761281083059,3.381818181818182,4.2,2023,23032022_W01_AVEp0_VEp0_7987
0,7988,0.04328761281083059,3.381818181818182,4.2,2024,23032022_W01_AVEp0_VEp0_7988
0,7989,0.04328761281083059,3.381818181818182,4.2,2025,23032022_W01_AVEp0_VEp0_7989
0,7990,0.04328761281083059,3.381818181818182,4.2,2026,23032022_W01_AVEp0_VEp0_7990
0,7991,0.04328761281083059,3.381818181818182,4.2,2027,23032022_W01_AVEp0_VEp0_7991
0,7992,0.04328761281083059,3.4727272727272727,3.2,2022,23032022_W01_AVEp0_VEp0_7992
0,7993,0.04328761281083059,3.4727272727272727,3.2,2023,23032022_W01_AVEp0_VEp0_7993
0,7994,0.04328761281083059,3.4727272727272727,3.2,2024,23032022_W01_AVEp0_VEp0_7994
0,7995,0.04328761281083059,3.4727272727272727,3.2,2025,23032022_W01_AVEp0_VEp0_7995
0,7996,0.04328761281083059,3.4727272727272727,3.2,2026,23032022_W01_AVEp0_VEp0_7996
0,7997,0.04328761281083059,3.4727272727272727,3.2,2027,23032022_W01_AVEp0_VEp0_7997
0,7998,0.04328761281083059,3.4727272727272727,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_7998
0,7999,0.04328761281083059,3.4727272727272727,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_7999
0,8000,0.04328761281083059,3.4727272727272727,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_8000
0,8001,0.04328761281083059,3.4727272727272727,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_8001
0,8002,0.04328761281083059,3.4727272727272727,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_8002
0,8003,0.04328761281083059,3.4727272727272727,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_8003
0,8004,0.04328761281083059,3.4727272727272727,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_8004
0,8005,0.04328761281083059,3.4727272727272727,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_8005
0,8006,0.04328761281083059,3.4727272727272727,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_8006
0,8007,0.04328761281083059,3.4727272727272727,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_8007
0,8008,0.04328761281083059,3.4727272727272727,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_8008
0,8009,0.04328761281083059,3.4727272727272727,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_8009
0,8010,0.04328761281083059,3.4727272727272727,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_8010
0,8011,0.04328761281083059,3.4727272727272727,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_8011
0,8012,0.04328761281083059,3.4727272727272727,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_8012
0,8013,0.04328761281083059,3.4727272727272727,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_8013
0,8014,0.04328761281083059,3.4727272727272727,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_8014
0,8015,0.04328761281083059,3.4727272727272727,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_8015
0,8016,0.04328761281083059,3.4727272727272727,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_8016
0,8017,0.04328761281083059,3.4727272727272727,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_8017
0,8018,0.04328761281083059,3.4727272727272727,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_8018
0,8019,0.04328761281083059,3.4727272727272727,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_8019
0,8020,0.04328761281083059,3.4727272727272727,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_8020
0,8021,0.04328761281083059,3.4727272727272727,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_8021
0,8022,0.04328761281083059,3.4727272727272727,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_8022
0,8023,0.04328761281083059,3.4727272727272727,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_8023
0,8024,0.04328761281083059,3.4727272727272727,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_8024
0,8025,0.04328761281083059,3.4727272727272727,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_8025
0,8026,0.04328761281083059,3.4727272727272727,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_8026
0,8027,0.04328761281083059,3.4727272727272727,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_8027
0,8028,0.04328761281083059,3.4727272727272727,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_8028
0,8029,0.04328761281083059,3.4727272727272727,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_8029
0,8030,0.04328761281083059,3.4727272727272727,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_8030
0,8031,0.04328761281083059,3.4727272727272727,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_8031
0,8032,0.04328761281083059,3.4727272727272727,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_8032
0,8033,0.04328761281083059,3.4727272727272727,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_8033
0,8034,0.04328761281083059,3.4727272727272727,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_8034
0,8035,0.04328761281083059,3.4727272727272727,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_8035
0,8036,0.04328761281083059,3.4727272727272727,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_8036
